Nr. movimento,budget/cons,Tipo movimento,Nr articolo,Tipo origine,Nr. origine,Quantità,Importo vendita in valuta locale (TOTALE VENDITA)
57965,Consuntivo,Vendita,ART0002530,Cliente,C00140,2.00,88.00
57966,Consuntivo,Vendita,ART0002530,Cliente,C00140,2.00,88.00
57971,Consuntivo,Vendita,ART0000847,Cliente,C00140,2.00,540.00
58165,Consuntivo,Vendita,ART0003269,Cliente,C00140,16.00,662.40
58172,Consuntivo,Vendita,ART0000848,Cliente,C00140,15.00,2700.00
58317,Consuntivo,Vendita,ART0000223,Cliente,C00026,4.00,200.00
58413,Consuntivo,Vendita,ART0000752,Cliente,C00140,6.00,2736.00
58414,Consuntivo,Vendita,ART0000748,Cliente,C00140,20.00,1740.00
58467,Consuntivo,Vendita,ART0005136,Cliente,C00004,2.00,28.00
58479,Consuntivo,Vendita,ART0000641,Cliente,C00004,1.00,48.00
58773,Consuntivo,Vendita,ART0000325,Cliente,C00026,1.00,60.00
58792,Consuntivo,Vendita,ART0005136,Cliente,C00004,20.00,80.00
58794,Consuntivo,Vendita,ART0005136,Cliente,C00004,2.00,60.00
58887,Consuntivo,Vendita,ART0000811,Cliente,C00140,1.00,790.00
58888,Consuntivo,Vendita,ART0000811,Cliente,C00140,4.00,3160.00
58889,Consuntivo,Vendita,ART0001185,Cliente,C00140,5.00,225.00
58893,Consuntivo,Vendita,ART0001743,Cliente,C00140,2.00,1711.20
58900,Consuntivo,Vendita,ART0001185,Cliente,C00140,5.00,225.00
58914,Consuntivo,Vendita,ART0001610,Cliente,C00140,8.00,103.04
58920,Consuntivo,Vendita,ART0002530,Cliente,C00140,3.00,132.00
58923,Consuntivo,Vendita,ART0002530,Cliente,C00140,2.00,88.00
58924,Consuntivo,Vendita,ART0002530,Cliente,C00140,2.00,88.00
58928,Consuntivo,Vendita,ART0002530,Cliente,C00140,1.00,44.00
58942,Consuntivo,Vendita,ART0001149,Cliente,C00140,5.00,96.60
58947,Consuntivo,Vendita,ART0003132,Cliente,C00140,2.00,38.00
58948,Consuntivo,Vendita,ART0003844,Cliente,C00140,1.00,32.00
59035,Consuntivo,Vendita,ART0005028,Cliente,C00026,2.00,700.00
59038,Consuntivo,Vendita,ART0000312,Cliente,C00026,20.00,320.00
59049,Consuntivo,Vendita,ART0001129,Cliente,C00471,1.00,125.00
59050,Consuntivo,Vendita,ART0001129,Cliente,C00471,1.00,125.00
59079,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,38.00
59080,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,38.00
59096,Consuntivo,Vendita,ART0001653,Cliente,C00140,3.00,54.00
59097,Consuntivo,Vendita,ART0001427,Cliente,C00140,24.00,52.80
59103,Consuntivo,Vendita,ART0002740,Cliente,C00140,20.00,500.00
59104,Consuntivo,Vendita,ART0001427,Cliente,C00140,10.00,22.00
59107,Consuntivo,Vendita,ART0002615,Cliente,C00140,1.00,98.00
59151,Consuntivo,Vendita,ART0001047,Cliente,C00471,2.00,134.00
59164,Consuntivo,Vendita,ART0004386,Cliente,C00004,18.00,126.00
59206,Consuntivo,Vendita,ART0000783,Cliente,C00140,3.00,872.16
59207,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
59208,Consuntivo,Vendita,ART0000756,Cliente,C00140,5.00,1450.00
59209,Consuntivo,Vendita,ART0000795,Cliente,C00140,4.00,1000.00
59211,Consuntivo,Vendita,ART0001981,Cliente,C00140,1.00,1978.80
59213,Consuntivo,Vendita,ART0002360,Cliente,C00140,2.00,490.00
59214,Consuntivo,Vendita,ART0002360,Cliente,C00140,2.00,490.00
59224,Consuntivo,Vendita,ART0005136,Cliente,C00498,16.00,204.00
59225,Consuntivo,Vendita,ART0005136,Cliente,C00498,16.00,122.40
59270,Consuntivo,Vendita,ART0003824,Cliente,C00026,20.00,220.00
59320,Consuntivo,Vendita,ART0001276,Cliente,C00140,1.00,11.50
59321,Consuntivo,Vendita,ART0001497,Cliente,C00140,1.00,22.00
59322,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
59364,Consuntivo,Vendita,ART0003268,Cliente,C00140,1.00,5.06
59392,Consuntivo,Vendita,ART0002918,Cliente,C00140,1.00,125.00
59393,Consuntivo,Vendita,ART0002919,Cliente,C00140,1.00,125.00
59405,Consuntivo,Vendita,ART0002476,Cliente,C00140,5.00,64.40
59426,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
59427,Consuntivo,Vendita,ART0004889,Cliente,C00471,1.00,150.00
59428,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
59429,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
59430,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
59431,Consuntivo,Vendita,ART0004889,Cliente,C00471,1.00,150.00
59464,Consuntivo,Vendita,ART0004362,Cliente,C00004,10.00,160.00
59547,Consuntivo,Vendita,ART0001739,Cliente,C00140,1.00,85.00
59548,Consuntivo,Vendita,ART0002148,Cliente,C00140,3.00,118.68
59567,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,70.00
59568,Consuntivo,Vendita,ART0005136,Cliente,C00004,3.00,66.00
59634,Consuntivo,Vendita,ART0001252,Cliente,C00140,1.00,235.00
59635,Consuntivo,Vendita,ART0002271,Cliente,C00140,1.00,160.00
59637,Consuntivo,Vendita,ART0000778,Cliente,C00140,1.00,317.40
59708,Consuntivo,Vendita,ART0000795,Cliente,C00140,6.00,1500.00
59853,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,80.00
59932,Consuntivo,Vendita,ART0000627,Cliente,C00004,1.00,38.00
59937,Consuntivo,Vendita,ART0000308,Cliente,C00026,10.00,400.00
59938,Consuntivo,Vendita,ART0000312,Cliente,C00026,4.00,64.00
59941,Consuntivo,Vendita,ART0000323,Cliente,C00026,2.00,120.00
59942,Consuntivo,Vendita,ART0000324,Cliente,C00026,3.00,84.00
59943,Consuntivo,Vendita,ART0000325,Cliente,C00026,3.00,180.00
59944,Consuntivo,Vendita,ART0000312,Cliente,C00026,4.00,64.00
59945,Consuntivo,Vendita,ART0000324,Cliente,C00026,4.00,112.00
59952,Consuntivo,Vendita,ART0000847,Cliente,C00140,4.00,1080.00
59954,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
59955,Consuntivo,Vendita,ART0002897,Cliente,C00140,2.00,500.00
59962,Consuntivo,Vendita,ART0002385,Cliente,C00140,6.00,234.00
59964,Consuntivo,Vendita,ART0001427,Cliente,C00140,2.00,4.40
59965,Consuntivo,Vendita,ART0001427,Cliente,C00140,8.00,17.60
59998,Consuntivo,Vendita,ART0000795,Cliente,C00140,1.00,250.00
60001,Consuntivo,Vendita,ART0002360,Cliente,C00140,2.00,490.00
60012,Consuntivo,Vendita,ART0000795,Cliente,C00140,8.00,2000.00
60041,Consuntivo,Vendita,ART0000323,Cliente,C00026,4.00,240.00
60042,Consuntivo,Vendita,ART0000325,Cliente,C00026,4.00,240.00
60425,Consuntivo,Vendita,ART0000226,Cliente,C00026,3.00,720.00
60566,Consuntivo,Vendita,ART0005136,Cliente,C00003,5.00,1200.00
60567,Consuntivo,Vendita,ART0005136,Cliente,C00003,1.00,780.00
60579,Consuntivo,Vendita,ART0000697,Cliente,C00004,1.00,70.00
60720,Consuntivo,Vendita,ART0005136,Cliente,C00504,2.00,200.00
60783,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,80.00
60784,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,80.00
60904,Consuntivo,Vendita,ART0004885,Cliente,C00471,1.00,115.00
60905,Consuntivo,Vendita,ART0004886,Cliente,C00471,1.00,175.00
60915,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
60946,Consuntivo,Vendita,ART0005136,Cliente,C00004,12.00,108.00
60948,Consuntivo,Vendita,ART0004104,Cliente,C00297,2.00,1760.00
60967,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,0.00
60968,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,0.00
60969,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,0.00
60970,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,0.00
60971,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,36.00
60972,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,9.00
61294,Consuntivo,Vendita,ART0002148,Cliente,C00140,3.00,118.68
61296,Consuntivo,Vendita,ART0001427,Cliente,C00140,2.00,4.40
61299,Consuntivo,Vendita,ART0001427,Cliente,C00140,2.00,4.40
61310,Consuntivo,Vendita,ART0002456,Cliente,C00140,1.00,348.00
61312,Consuntivo,Vendita,ART0002580,Cliente,C00140,1.00,280.00
61313,Consuntivo,Vendita,ART0002581,Cliente,C00140,1.00,305.00
61315,Consuntivo,Vendita,ART0002958,Cliente,C00140,1.00,87.50
61316,Consuntivo,Vendita,ART0002959,Cliente,C00140,1.00,139.00
61317,Consuntivo,Vendita,ART0002988,Cliente,C00140,1.00,230.00
61318,Consuntivo,Vendita,ART0002989,Cliente,C00140,1.00,240.00
61319,Consuntivo,Vendita,ART0002990,Cliente,C00140,1.00,180.00
61320,Consuntivo,Vendita,ART0003195,Cliente,C00140,2.00,140.00
61321,Consuntivo,Vendita,ART0001493,Cliente,C00140,1.00,45.00
61322,Consuntivo,Vendita,ART0001637,Cliente,C00140,4.00,520.00
61324,Consuntivo,Vendita,ART0001745,Cliente,C00140,1.00,380.00
61325,Consuntivo,Vendita,ART0002228,Cliente,C00140,1.00,93.00
61326,Consuntivo,Vendita,ART0002262,Cliente,C00140,1.00,180.00
61327,Consuntivo,Vendita,ART0002263,Cliente,C00140,1.00,135.00
61328,Consuntivo,Vendita,ART0002455,Cliente,C00140,1.00,580.00
61339,Consuntivo,Vendita,ART0002306,Cliente,C00140,1.00,65.00
61340,Consuntivo,Vendita,ART0002306,Cliente,C00140,1.00,65.00
61344,Consuntivo,Vendita,ART0002882,Cliente,C00140,2.00,460.00
61346,Consuntivo,Vendita,ART0001636,Cliente,C00140,4.00,60.00
61350,Consuntivo,Vendita,ART0000312,Cliente,C00026,4.00,64.00
61356,Consuntivo,Vendita,ART0000323,Cliente,C00026,1.00,60.00
61357,Consuntivo,Vendita,ART0000325,Cliente,C00026,1.00,60.00
61678,Consuntivo,Vendita,ART0004386,Cliente,C00004,8.00,168.00
61816,Consuntivo,Vendita,ART0002010,Cliente,C00140,1.00,50.00
61817,Consuntivo,Vendita,ART0002267,Cliente,C00140,2.00,196.00
61818,Consuntivo,Vendita,ART0003135,Cliente,C00140,1.00,35.00
61821,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,80.00
61822,Consuntivo,Vendita,ART0001149,Cliente,C00140,1.00,19.32
61824,Consuntivo,Vendita,ART0002476,Cliente,C00140,1.00,12.88
61835,Consuntivo,Vendita,ART0002740,Cliente,C00140,20.00,500.00
61837,Consuntivo,Vendita,ART0002238,Cliente,C00140,1.00,54.00
61838,Consuntivo,Vendita,ART0002530,Cliente,C00140,2.00,88.00
61877,Consuntivo,Vendita,ART0000313,Cliente,C00026,2.00,56.00
61879,Consuntivo,Vendita,ART0000313,Cliente,C00026,2.00,56.00
61882,Consuntivo,Vendita,ART0000312,Cliente,C00026,8.00,128.00
61883,Consuntivo,Vendita,ART0000313,Cliente,C00026,2.00,56.00
61902,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,20.00
61961,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,18.00
61965,Consuntivo,Vendita,ART0005136,Cliente,C00004,2.00,130.00
61980,Consuntivo,Vendita,ART0000226,Cliente,C00026,4.00,960.00
62043,Consuntivo,Vendita,ART0005136,Cliente,C00004,3.00,60.00
62057,Consuntivo,Vendita,ART0004711,Cliente,C00473,8.00,384.00
62128,Consuntivo,Vendita,ART0002897,Cliente,C00140,2.00,500.00
62129,Consuntivo,Vendita,ART0002141,Cliente,C00140,1.00,98.00
62217,Consuntivo,Vendita,ART0000116,Cliente,C00026,1.00,234.00
62218,Consuntivo,Vendita,ART0005136,Cliente,C00117,1.00,270.00
62344,Consuntivo,Vendita,ART0004084,Cliente,C00297,1.00,1040.00
62453,Consuntivo,Vendita,ART0004671,Cliente,C00473,5.00,150.00
62482,Consuntivo,Vendita,ART0000748,Cliente,C00140,50.00,4350.00
62485,Consuntivo,Vendita,ART0002444,Cliente,C00140,5.00,175.00
62491,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
62506,Consuntivo,Vendita,ART0002238,Cliente,C00140,4.00,216.00
62534,Consuntivo,Vendita,ART0005136,Cliente,C00004,5.00,45.00
62553,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,80.00
62554,Consuntivo,Vendita,ART0005136,Cliente,C00004,2.00,160.00
62685,Consuntivo,Vendita,ART0004099,Cliente,C00297,1.00,905.00
62728,Consuntivo,Vendita,ART0005136,Cliente,C00004,2.00,36.00
62733,Consuntivo,Vendita,ART0003613,Cliente,C00094,36.00,972.00
62737,Consuntivo,Vendita,ART0003785,Cliente,C00094,54.00,756.00
62739,Consuntivo,Vendita,ART0003578,Cliente,C00094,2.00,20.00
62741,Consuntivo,Vendita,ART0003612,Cliente,C00094,12.00,300.00
62742,Consuntivo,Vendita,ART0003613,Cliente,C00094,4.00,108.00
62743,Consuntivo,Vendita,ART0003642,Cliente,C00094,4.00,92.00
62748,Consuntivo,Vendita,ART0003780,Cliente,C00094,46.00,736.00
62750,Consuntivo,Vendita,ART0003782,Cliente,C00094,4.00,76.00
62755,Consuntivo,Vendita,ART0000847,Cliente,C00140,10.00,2700.00
62772,Consuntivo,Vendita,ART0002739,Cliente,C00140,5.00,175.00
62774,Consuntivo,Vendita,ART0002793,Cliente,C00140,50.00,1320.00
62953,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,180.00
62954,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,180.00
62985,Consuntivo,Vendita,ART0003580,Cliente,C00094,8.00,104.00
62993,Consuntivo,Vendita,ART0000312,Cliente,C00026,8.00,128.00
63001,Consuntivo,Vendita,ART0001099,Cliente,C00471,4.00,1140.00
63002,Consuntivo,Vendita,ART0001100,Cliente,C00471,4.00,160.00
63035,Consuntivo,Vendita,ART0001110,Cliente,C00471,1.00,105.00
63040,Consuntivo,Vendita,ART0001099,Cliente,C00471,1.00,285.00
63042,Consuntivo,Vendita,ART0000116,Cliente,C00026,2.00,468.00
63045,Consuntivo,Vendita,ART0000226,Cliente,C00026,4.00,960.00
63046,Consuntivo,Vendita,ART0003824,Cliente,C00026,4.00,44.00
63048,Consuntivo,Vendita,ART0000119,Cliente,C00026,5.00,250.00
63050,Consuntivo,Vendita,ART0000313,Cliente,C00026,4.00,112.00
63051,Consuntivo,Vendita,ART0003824,Cliente,C00026,4.00,44.00
63105,Consuntivo,Vendita,ART0001149,Cliente,C00140,1.00,19.32
63106,Consuntivo,Vendita,ART0002476,Cliente,C00140,1.00,12.88
63112,Consuntivo,Vendita,ART0002238,Cliente,C00140,2.00,108.00
63114,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,80.00
63123,Consuntivo,Vendita,ART0001636,Cliente,C00140,4.00,60.00
63126,Consuntivo,Vendita,ART0001636,Cliente,C00140,4.00,60.00
63131,Consuntivo,Vendita,ART0001493,Cliente,C00140,1.00,45.00
63132,Consuntivo,Vendita,ART0002238,Cliente,C00140,2.00,108.00
63133,Consuntivo,Vendita,ART0002455,Cliente,C00140,1.00,580.00
63135,Consuntivo,Vendita,ART0002580,Cliente,C00140,1.00,280.00
63136,Consuntivo,Vendita,ART0002990,Cliente,C00140,1.00,180.00
63137,Consuntivo,Vendita,ART0003195,Cliente,C00140,2.00,140.00
63141,Consuntivo,Vendita,ART0001493,Cliente,C00140,1.00,45.00
63142,Consuntivo,Vendita,ART0001637,Cliente,C00140,4.00,520.00
63144,Consuntivo,Vendita,ART0001745,Cliente,C00140,1.00,380.00
63145,Consuntivo,Vendita,ART0002228,Cliente,C00140,1.00,93.00
63146,Consuntivo,Vendita,ART0002262,Cliente,C00140,1.00,180.00
63147,Consuntivo,Vendita,ART0002263,Cliente,C00140,1.00,135.00
63148,Consuntivo,Vendita,ART0002455,Cliente,C00140,1.00,580.00
63149,Consuntivo,Vendita,ART0002456,Cliente,C00140,1.00,348.00
63151,Consuntivo,Vendita,ART0002580,Cliente,C00140,1.00,280.00
63152,Consuntivo,Vendita,ART0002581,Cliente,C00140,1.00,305.00
63154,Consuntivo,Vendita,ART0002958,Cliente,C00140,1.00,87.50
63155,Consuntivo,Vendita,ART0002959,Cliente,C00140,1.00,139.00
63156,Consuntivo,Vendita,ART0002988,Cliente,C00140,1.00,230.00
63157,Consuntivo,Vendita,ART0002989,Cliente,C00140,1.00,240.00
63158,Consuntivo,Vendita,ART0002990,Cliente,C00140,1.00,180.00
63159,Consuntivo,Vendita,ART0003195,Cliente,C00140,2.00,140.00
63160,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,80.00
63162,Consuntivo,Vendita,ART0002958,Cliente,C00140,1.00,87.50
63163,Consuntivo,Vendita,ART0002959,Cliente,C00140,1.00,139.00
63250,Consuntivo,Vendita,ART0000796,Cliente,C00140,2.00,900.00
63251,Consuntivo,Vendita,ART0002989,Cliente,C00140,1.00,240.00
63324,Consuntivo,Vendita,ART0004099,Cliente,C00297,1.00,905.00
63397,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
63398,Consuntivo,Vendita,ART0002026,Cliente,C00140,2.00,110.00
63399,Consuntivo,Vendita,ART0002027,Cliente,C00140,4.00,232.00
63410,Consuntivo,Vendita,ART0001637,Cliente,C00140,4.00,520.00
63461,Consuntivo,Vendita,ART0002028,Cliente,C00140,4.00,280.00
63462,Consuntivo,Vendita,ART0000851,Cliente,C00140,15.00,2691.00
63487,Consuntivo,Vendita,ART0001113,Cliente,C00471,1.00,40.00
63488,Consuntivo,Vendita,ART0001047,Cliente,C00471,1.00,67.00
63594,Consuntivo,Vendita,ART0002581,Cliente,C00140,1.00,305.00
63598,Consuntivo,Vendita,ART0002423,Cliente,C00140,5.00,75.00
63601,Consuntivo,Vendita,ART0001745,Cliente,C00140,1.00,380.00
63604,Consuntivo,Vendita,ART0002628,Cliente,C00140,1.00,70.00
63605,Consuntivo,Vendita,ART0002755,Cliente,C00140,1.00,205.00
63606,Consuntivo,Vendita,ART0002299,Cliente,C00140,2.00,320.00
63607,Consuntivo,Vendita,ART0002619,Cliente,C00140,2.00,420.00
63664,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,100.00
63670,Consuntivo,Vendita,ART0000690,Cliente,C00004,2.00,150.00
63671,Consuntivo,Vendita,ART0004357,Cliente,C00004,51.00,663.00
63739,Consuntivo,Vendita,ART0001534,Cliente,C00140,2.00,44.00
63740,Consuntivo,Vendita,ART0002029,Cliente,C00140,2.00,60.00
63742,Consuntivo,Vendita,ART0001117,Cliente,C00471,1.00,450.00
63743,Consuntivo,Vendita,ART0001102,Cliente,C00471,1.00,65.00
63744,Consuntivo,Vendita,ART0001104,Cliente,C00471,1.00,45.00
63863,Consuntivo,Vendita,ART0002249,Cliente,C00140,2.00,77.28
63864,Consuntivo,Vendita,ART0002456,Cliente,C00140,1.00,348.00
63866,Consuntivo,Vendita,ART0002476,Cliente,C00140,2.00,25.76
63868,Consuntivo,Vendita,ART0001535,Cliente,C00140,16.00,160.00
63996,Consuntivo,Vendita,ART0001149,Cliente,C00140,2.00,38.64
63997,Consuntivo,Vendita,ART0001441,Cliente,C00140,1.00,25.76
63998,Consuntivo,Vendita,ART0002228,Cliente,C00140,1.00,93.00
63999,Consuntivo,Vendita,ART0002263,Cliente,C00140,1.00,135.00
64000,Consuntivo,Vendita,ART0002988,Cliente,C00140,1.00,230.00
64007,Consuntivo,Vendita,ART0005030,Cliente,C00026,1.00,760.00
64008,Consuntivo,Vendita,ART0000308,Cliente,C00026,10.00,400.00
64138,Consuntivo,Vendita,ART0002424,Cliente,C00140,6.00,84.00
64139,Consuntivo,Vendita,ART0002048,Cliente,C00140,5.00,100.00
64251,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,60.00
64301,Consuntivo,Vendita,ART0000748,Cliente,C00140,10.00,870.00
64302,Consuntivo,Vendita,ART0002262,Cliente,C00140,1.00,180.00
64386,Consuntivo,Vendita,ART0000641,Cliente,C00004,10.00,480.00
64508,Consuntivo,Vendita,ART0005136,Cliente,C00094,4.00,120.00
64649,Consuntivo,Vendita,ART0000690,Cliente,C00004,1.00,75.00
64651,Consuntivo,Vendita,ART0000635,Cliente,C00004,10.00,150.00
64687,Consuntivo,Vendita,ART0000748,Cliente,C00140,40.00,3480.00
64688,Consuntivo,Vendita,ART0000778,Cliente,C00140,1.00,317.40
64689,Consuntivo,Vendita,ART0000778,Cliente,C00140,1.00,317.40
64694,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,80.00
64701,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
64762,Consuntivo,Vendita,ART0001110,Cliente,C00471,1.00,105.00
64763,Consuntivo,Vendita,ART0001113,Cliente,C00471,1.00,40.00
64764,Consuntivo,Vendita,ART0001149,Cliente,C00140,1.00,19.32
64765,Consuntivo,Vendita,ART0002010,Cliente,C00140,1.00,50.00
64766,Consuntivo,Vendita,ART0002267,Cliente,C00140,2.00,196.00
64767,Consuntivo,Vendita,ART0002530,Cliente,C00140,1.00,44.00
64768,Consuntivo,Vendita,ART0003135,Cliente,C00140,1.00,35.00
64770,Consuntivo,Vendita,ART0002628,Cliente,C00140,1.00,70.00
64771,Consuntivo,Vendita,ART0002755,Cliente,C00140,1.00,205.00
64773,Consuntivo,Vendita,ART0002424,Cliente,C00140,6.00,81.00
64775,Consuntivo,Vendita,ART0002476,Cliente,C00140,1.00,12.88
64805,Consuntivo,Vendita,ART0003824,Cliente,C00026,10.00,110.00
64806,Consuntivo,Vendita,ART0000324,Cliente,C00026,3.00,84.00
64808,Consuntivo,Vendita,ART0000125,Cliente,C00026,1.00,270.00
64855,Consuntivo,Vendita,ART0000697,Cliente,C00004,1.00,70.00
64891,Consuntivo,Vendita,ART0000625,Cliente,C00004,5.00,650.00
64892,Consuntivo,Vendita,ART0000627,Cliente,C00004,20.00,460.00
64929,Consuntivo,Vendita,ART0005136,Cliente,C00004,2.00,40.00
64952,Consuntivo,Vendita,ART0001249,Cliente,C00140,1.00,70.00
65014,Consuntivo,Vendita,ART0005026,Cliente,C00026,1.00,450.00
65037,Consuntivo,Vendita,ART0000811,Cliente,C00140,3.00,2370.00
65038,Consuntivo,Vendita,ART0000758,Cliente,C00140,3.00,880.80
65140,Consuntivo,Vendita,ART0000811,Cliente,C00140,1.00,790.00
65143,Consuntivo,Vendita,ART0002740,Cliente,C00140,20.00,500.00
65180,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,150.00
65334,Consuntivo,Vendita,ART0001185,Cliente,C00140,5.00,225.00
65338,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
65340,Consuntivo,Vendita,ART0001228,Cliente,C00140,15.00,207.00
65349,Consuntivo,Vendita,ART0002172,Cliente,C00140,2.00,104.00
65350,Consuntivo,Vendita,ART0002172,Cliente,C00140,1.00,52.00
65353,Consuntivo,Vendita,ART0002102,Cliente,C00140,4.00,116.00
65357,Consuntivo,Vendita,ART0000784,Cliente,C00140,3.00,1020.00
65372,Consuntivo,Vendita,ART0000830,Cliente,C00140,1.00,1280.00
65406,Consuntivo,Vendita,ART0000797,Cliente,C00140,1.00,475.00
65407,Consuntivo,Vendita,ART0000748,Cliente,C00140,50.00,4350.00
65408,Consuntivo,Vendita,ART0001018,Cliente,C00140,1.00,340.00
66007,Consuntivo,Vendita,ART0000784,Cliente,C00140,2.00,680.00
66008,Consuntivo,Vendita,ART0000786,Cliente,C00140,1.00,355.60
66010,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,25.00
66012,Consuntivo,Vendita,ART0002628,Cliente,C00140,1.00,70.00
66013,Consuntivo,Vendita,ART0002755,Cliente,C00140,1.00,205.00
66032,Consuntivo,Vendita,ART0001117,Cliente,C00471,1.00,450.00
66047,Consuntivo,Vendita,ART0005136,Cliente,C00004,4.00,48.00
66048,Consuntivo,Vendita,ART0005136,Cliente,C00004,3.00,75.00
66213,Consuntivo,Vendita,ART0004420,Cliente,C00004,2.00,38.00
66353,Consuntivo,Vendita,ART0005037,Cliente,C00471,11.00,352.00
66354,Consuntivo,Vendita,ART0005037,Cliente,C00471,5.00,160.00
66355,Consuntivo,Vendita,ART0005109,Cliente,C00471,1.00,28.00
66356,Consuntivo,Vendita,ART0005109,Cliente,C00471,1.00,28.00
66357,Consuntivo,Vendita,ART0005110,Cliente,C00471,1.00,58.00
66358,Consuntivo,Vendita,ART0005110,Cliente,C00471,1.00,58.00
66361,Consuntivo,Vendita,ART0002423,Cliente,C00140,5.00,70.00
66377,Consuntivo,Vendita,ART0002423,Cliente,C00140,5.00,70.00
66386,Consuntivo,Vendita,ART0001605,Cliente,C00140,12.00,216.00
66387,Consuntivo,Vendita,ART0001606,Cliente,C00140,12.00,108.00
66388,Consuntivo,Vendita,ART0002961,Cliente,C00140,2.00,515.20
66389,Consuntivo,Vendita,ART0002962,Cliente,C00140,2.00,360.00
66390,Consuntivo,Vendita,ART0002963,Cliente,C00140,2.00,331.20
66391,Consuntivo,Vendita,ART0002012,Cliente,C00140,2.00,168.00
66478,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
66480,Consuntivo,Vendita,ART0000783,Cliente,C00140,3.00,872.16
66488,Consuntivo,Vendita,ART0002191,Cliente,C00140,2.00,174.80
66489,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
66648,Consuntivo,Vendita,ART0000125,Cliente,C00026,1.00,270.00
