Nr. movimento,Budget/cons,Tipo movimento,Codice MP,Tipo origine,Nr articolo,Nr. documento,Quantità MP impiegata,Importo costo (TOTALE)
53274,CONSUNTIVO,Consumo,ART0000809,Articolo,ART0005136,ODP19-01043,2.00,1122.70
53277,CONSUNTIVO,Consumo,ART0005906,Articolo,ART0004420,ODP19-00474,240.00,7.97
53281,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01040,6.00,0.00
53290,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-00126,18.00,0.00
53291,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-00126,3.00,0.00
53292,CONSUNTIVO,Consumo,ART0001086,Articolo,ART0005136,ODP19-00127,2360.00,62.84
53487,CONSUNTIVO,Consumo,ART0005942,Articolo,ART0005136,ODP19-00467,1.00,0.00
53498,CONSUNTIVO,Consumo,ART0001921,Articolo,ART0000752,ODP18-08573,10.00,819.19
53499,CONSUNTIVO,Consumo,ART0001811,Articolo,ART0000752,ODP18-08573,10.00,809.33
53500,CONSUNTIVO,Consumo,ART0001409,Articolo,ART0000752,ODP18-08573,10.00,27.37
53501,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000752,ODP18-08573,20.00,34.00
53502,CONSUNTIVO,Consumo,ART0005283,Articolo,ART0000752,ODP18-08573,10.00,0.87
53503,CONSUNTIVO,Consumo,ART0005284,Articolo,ART0000752,ODP18-08573,10.00,0.00
53504,CONSUNTIVO,Consumo,ART0005150,Articolo,ART0000752,ODP18-08573,10.00,0.00
53505,CONSUNTIVO,Consumo,ART0005171,Articolo,ART0001921,ODP18-08573,2000.00,170.70
53506,CONSUNTIVO,Consumo,ART0005560,Articolo,ART0001811,ODP18-08573,1520.00,244.91
53608,CONSUNTIVO,Consumo,ART0001073,Articolo,ART0002554,ODP18-08816,78.00,6.31
53619,CONSUNTIVO,Consumo,ART0005247,Articolo,ART0001228,ODP19-00251,235.00,0.56
53620,CONSUNTIVO,Consumo,ART0005925,Articolo,ART0001238,ODP19-00251,361.00,1.50
53621,CONSUNTIVO,Consumo,ART0005635,Articolo,ART0002753,ODP19-00251,94.00,13.64
53818,CONSUNTIVO,Consumo,ART0005214,Articolo,ART0001743,ODP19-00122,756.00,102.01
53947,CONSUNTIVO,Consumo,ART0005736,Articolo,ART0002451,ODP19-01039,1080.00,23.87
53949,CONSUNTIVO,Consumo,ART0005296,Articolo,ART0001610,ODP19-00008,1960.00,0.85
54087,CONSUNTIVO,Consumo,ART0005568,Articolo,ART0002195,ODP19-01120,294.00,12.74
54088,CONSUNTIVO,Consumo,ART0005142,Articolo,ART0002517,ODP19-01120,54.00,3.61
54089,CONSUNTIVO,Consumo,ART0005316,Articolo,ART0001615,ODP19-01037,7392.00,28.09
54090,CONSUNTIVO,Consumo,ART0005436,Articolo,ART0002041,ODP19-01037,192.00,64.08
54091,CONSUNTIVO,Consumo,ART0006563,Articolo,ART0002042,ODP19-01037,6.00,48.00
54092,CONSUNTIVO,Consumo,ART0005437,Articolo,ART0002042,ODP19-01037,18.00,10.08
54093,CONSUNTIVO,Consumo,ART0005479,Articolo,ART0002133,ODP19-01037,6.00,27.00
54094,CONSUNTIVO,Consumo,ART0006102,Articolo,ART0002133,ODP19-01037,420.00,35.63
54095,CONSUNTIVO,Consumo,ART0005440,Articolo,ART0002859,ODP19-01037,6.00,145.00
54096,CONSUNTIVO,Consumo,ART0005440,Articolo,ART0002860,ODP19-01037,6.00,145.00
54108,CONSUNTIVO,Consumo,ART0005342,Articolo,ART0003135,ODP19-00620,4.00,14.00
54109,CONSUNTIVO,Consumo,ART0005429,Articolo,ART0002360,ODP19-00617,2.00,42.00
54110,CONSUNTIVO,Consumo,ART0005635,Articolo,ART0002360,ODP19-00617,138.00,20.02
54113,CONSUNTIVO,Consumo,ART0006565,Articolo,ART0005136,ODP19-01693,930.00,0.00
54114,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0005136,ODP19-01582,1.00,0.00
54115,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0005136,ODP19-01582,1.00,0.00
54116,CONSUNTIVO,Consumo,ART0006566,Articolo,ART0005136,ODP19-01665,100.00,0.00
54118,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01422,4.00,0.00
54341,CONSUNTIVO,Consumo,ART0002339,Articolo,ART0005136,ODP19-01733,1.00,463.10
54451,CONSUNTIVO,Consumo,ART0006574,Articolo,ART0001170,ODP19-00647,1.00,10.50
54452,CONSUNTIVO,Consumo,ART0001082,Articolo,ART0001170,ODP19-00647,380.00,8.68
54454,CONSUNTIVO,Consumo,ART0005675,Articolo,ART0001174,ODP19-00647,150.00,6.24
54455,CONSUNTIVO,Consumo,ART0005676,Articolo,ART0001174,ODP19-00647,1.00,33.00
54456,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0001174,ODP19-00647,1.00,0.00
54484,CONSUNTIVO,Consumo,ART0005595,Articolo,ART0001162,ODP19-01427,200.00,131.26
54621,CONSUNTIVO,Consumo,ART0001895,Articolo,ART0000782,ODP19-00104,1.00,114.69
54622,CONSUNTIVO,Consumo,ART0001783,Articolo,ART0000782,ODP19-00104,1.00,69.00
54623,CONSUNTIVO,Consumo,ART0001391,Articolo,ART0000782,ODP19-00104,1.00,2.00
54624,CONSUNTIVO,Consumo,ART0001387,Articolo,ART0000782,ODP19-00104,1.00,2.50
54625,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000782,ODP19-00104,2.00,5.75
54626,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000782,ODP19-00104,1.00,0.32
54627,CONSUNTIVO,Consumo,ART0002490,Articolo,ART0000782,ODP19-00104,1.00,27.47
54628,CONSUNTIVO,Consumo,ART0005300,Articolo,ART0000782,ODP19-00104,4.00,0.11
54629,CONSUNTIVO,Consumo,ART0001908,Articolo,ART0000851,ODP19-00104,15.00,418.62
54630,CONSUNTIVO,Consumo,ART0001799,Articolo,ART0000851,ODP19-00104,15.00,858.31
54631,CONSUNTIVO,Consumo,ART0001406,Articolo,ART0000851,ODP19-00104,30.00,52.22
54632,CONSUNTIVO,Consumo,ART0005477,Articolo,ART0000851,ODP19-00104,15.00,1.29
54633,CONSUNTIVO,Consumo,ART0005478,Articolo,ART0000851,ODP19-00104,45.00,99.00
54634,CONSUNTIVO,Consumo,ART0005334,Articolo,ART0001799,ODP19-00104,2924.00,236.21
54635,CONSUNTIVO,Consumo,ART0005334,Articolo,ART0001799,ODP19-00104,91.00,7.35
54636,CONSUNTIVO,Consumo,ART0005160,Articolo,ART0002615,ODP19-00829,77.00,17.94
54676,CONSUNTIVO,Consumo,ART0001898,Articolo,ART0000783,ODP19-00902,3.00,449.84
54677,CONSUNTIVO,Consumo,ART0001786,Articolo,ART0000783,ODP19-00902,3.00,178.87
54678,CONSUNTIVO,Consumo,ART0001391,Articolo,ART0000783,ODP19-00902,3.00,6.00
54679,CONSUNTIVO,Consumo,ART0001387,Articolo,ART0000783,ODP19-00902,3.00,7.50
54680,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000783,ODP19-00902,3.00,0.97
54681,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000783,ODP19-00902,9.00,25.88
54682,CONSUNTIVO,Consumo,ART0002504,Articolo,ART0000783,ODP19-00902,3.00,92.59
54683,CONSUNTIVO,Consumo,ART0005161,Articolo,ART0001898,ODP19-00902,690.00,108.67
54684,CONSUNTIVO,Consumo,ART0001940,Articolo,ART0000811,ODP19-00621,4.00,860.32
54685,CONSUNTIVO,Consumo,ART0001830,Articolo,ART0000811,ODP19-00621,4.00,456.21
54686,CONSUNTIVO,Consumo,ART0005261,Articolo,ART0000811,ODP19-00621,4.00,0.00
54687,CONSUNTIVO,Consumo,ART0005262,Articolo,ART0000811,ODP19-00621,4.00,0.00
54688,CONSUNTIVO,Consumo,ART0001514,Articolo,ART0000811,ODP19-00621,4.00,162.00
54689,CONSUNTIVO,Consumo,ART0003832,Articolo,ART0000811,ODP19-00621,20.00,56.35
54690,CONSUNTIVO,Consumo,ART0005461,Articolo,ART0000811,ODP19-00621,4.00,1.25
54691,CONSUNTIVO,Consumo,ART0005669,Articolo,ART0000811,ODP19-00621,4.00,1.93
54692,CONSUNTIVO,Consumo,ART0005479,Articolo,ART0001940,ODP19-00621,5.00,22.50
54693,CONSUNTIVO,Consumo,ART0005249,Articolo,ART0001940,ODP19-00621,980.00,67.90
54694,CONSUNTIVO,Consumo,ART0005227,Articolo,ART0001830,ODP19-00621,735.00,131.75
54695,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0001514,ODP19-00621,5.00,0.00
54704,CONSUNTIVO,Consumo,ART0006140,Articolo,ART0003132,ODP19-01428,360.00,0.82
54705,CONSUNTIVO,Consumo,ART0001877,Articolo,ART0000756,ODP18-09297,5.00,540.66
54706,CONSUNTIVO,Consumo,ART0001765,Articolo,ART0000756,ODP18-09297,5.00,351.91
54707,CONSUNTIVO,Consumo,ART0001429,Articolo,ART0000756,ODP18-09297,10.00,43.38
54708,CONSUNTIVO,Consumo,ART0005140,Articolo,ART0000756,ODP18-09297,15.00,25.86
54709,CONSUNTIVO,Consumo,ART0005141,Articolo,ART0000756,ODP18-09297,5.00,0.98
54710,CONSUNTIVO,Consumo,ART0001883,Articolo,ART0000847,ODP18-09297,4.00,513.19
54711,CONSUNTIVO,Consumo,ART0001770,Articolo,ART0000847,ODP18-09297,8.00,309.03
54712,CONSUNTIVO,Consumo,ART0003838,Articolo,ART0000847,ODP18-09297,40.00,59.82
54713,CONSUNTIVO,Consumo,ART0001424,Articolo,ART0000847,ODP18-09297,4.00,9.09
54714,CONSUNTIVO,Consumo,ART0001400,Articolo,ART0000847,ODP18-09297,4.00,8.82
54715,CONSUNTIVO,Consumo,ART0001401,Articolo,ART0000847,ODP18-09297,4.00,8.42
54716,CONSUNTIVO,Consumo,ART0005772,Articolo,ART0000847,ODP18-09297,4.00,0.42
54717,CONSUNTIVO,Consumo,ART0005677,Articolo,ART0000847,ODP18-09297,16.00,4.03
54718,CONSUNTIVO,Consumo,ART0005154,Articolo,ART0001877,ODP18-09297,1360.00,81.31
54719,CONSUNTIVO,Consumo,ART0005165,Articolo,ART0001765,ODP18-09297,672.00,382.08
54720,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0001497,ODP19-01121,2.00,0.00
54721,CONSUNTIVO,Consumo,ART0005325,Articolo,ART0001653,ODP19-01121,1098.00,5.40
54723,CONSUNTIVO,Consumo,ART0005383,Articolo,ART0002918,ODP19-01121,54.00,35.62
54724,CONSUNTIVO,Consumo,ART0005383,Articolo,ART0002919,ODP19-01121,46.00,30.34
54725,CONSUNTIVO,Consumo,ART0001921,Articolo,ART0000752,ODP19-01113,6.00,494.08
54726,CONSUNTIVO,Consumo,ART0001811,Articolo,ART0000752,ODP19-01113,6.00,499.40
54727,CONSUNTIVO,Consumo,ART0001409,Articolo,ART0000752,ODP19-01113,6.00,16.42
54728,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000752,ODP19-01113,12.00,20.40
54729,CONSUNTIVO,Consumo,ART0005283,Articolo,ART0000752,ODP19-01113,6.00,0.52
54730,CONSUNTIVO,Consumo,ART0005284,Articolo,ART0000752,ODP19-01113,6.00,0.00
54731,CONSUNTIVO,Consumo,ART0005150,Articolo,ART0000752,ODP19-01113,6.00,0.00
54741,CONSUNTIVO,Consumo,ART0001807,Articolo,ART0000853,ODP18-06754,2.00,128.94
54742,CONSUNTIVO,Consumo,ART0001917,Articolo,ART0000853,ODP18-06754,2.00,169.71
54743,CONSUNTIVO,Consumo,ART0003839,Articolo,ART0000853,ODP18-06754,4.00,23.00
54745,CONSUNTIVO,Consumo,ART0001895,Articolo,ART0000782,ODP18-07543,1.00,114.69
54746,CONSUNTIVO,Consumo,ART0001783,Articolo,ART0000782,ODP18-07543,1.00,69.00
54747,CONSUNTIVO,Consumo,ART0001391,Articolo,ART0000782,ODP18-07543,1.00,2.00
54748,CONSUNTIVO,Consumo,ART0001387,Articolo,ART0000782,ODP18-07543,1.00,2.50
54749,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000782,ODP18-07543,2.00,5.75
54750,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000782,ODP18-07543,1.00,0.32
54751,CONSUNTIVO,Consumo,ART0002490,Articolo,ART0000782,ODP18-07543,1.00,27.47
54752,CONSUNTIVO,Consumo,ART0005300,Articolo,ART0000782,ODP18-07543,4.00,0.11
54754,CONSUNTIVO,Consumo,ART0005148,Articolo,ART0002148,ODP18-07543,210.00,26.46
54780,CONSUNTIVO,Consumo,ART0005805,Articolo,ART0005110,ODP19-01118,2.00,40.00
54781,CONSUNTIVO,Consumo,ART0005806,Articolo,ART0005111,ODP19-01118,2.00,16.00
54782,CONSUNTIVO,Consumo,ART0005807,Articolo,ART0005112,ODP19-01118,2.00,26.00
54784,CONSUNTIVO,Consumo,ART0005429,Articolo,ART0002360,ODP19-01041,2.00,42.00
54785,CONSUNTIVO,Consumo,ART0005635,Articolo,ART0002360,ODP19-01041,138.00,20.02
55010,CONSUNTIVO,Consumo,ART0005673,Articolo,ART0002897,ODP19-01119,2.00,84.41
55132,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0002172,ODP19-01126,3.00,0.00
55143,CONSUNTIVO,Consumo,ART0006092,Articolo,ART0005136,ODP19-01864,65.00,0.39
55192,CONSUNTIVO,Consumo,ART0006087,Articolo,ART0000228,ODP19-01737,984.00,17.30
55193,CONSUNTIVO,Consumo,ART0005934,Articolo,ART0000229,ODP19-01737,5600.00,78.83
55330,CONSUNTIVO,Consumo,ART0001923,Articolo,ART0000804,ODP19-00622,2.00,595.02
55331,CONSUNTIVO,Consumo,ART0001813,Articolo,ART0000804,ODP19-00622,2.00,172.90
55332,CONSUNTIVO,Consumo,ART0001989,Articolo,ART0000804,ODP19-00622,2.00,42.09
55333,CONSUNTIVO,Consumo,ART0005261,Articolo,ART0000804,ODP19-00622,2.00,0.00
55334,CONSUNTIVO,Consumo,ART0005262,Articolo,ART0000804,ODP19-00622,2.00,0.00
55335,CONSUNTIVO,Consumo,ART0005412,Articolo,ART0000804,ODP19-00622,2.00,0.98
55336,CONSUNTIVO,Consumo,ART0003832,Articolo,ART0000804,ODP19-00622,4.00,11.20
55337,CONSUNTIVO,Consumo,ART0005429,Articolo,ART0001923,ODP19-00622,4.00,84.00
55338,CONSUNTIVO,Consumo,ART0005249,Articolo,ART0001923,ODP19-00622,484.00,33.53
55339,CONSUNTIVO,Consumo,ART0005227,Articolo,ART0001813,ODP19-00622,396.00,70.98
55340,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0001989,ODP19-00622,6.00,0.00
55633,CONSUNTIVO,Consumo,ART0005383,Articolo,ART0002747,ODP19-01424,90.00,59.37
55634,CONSUNTIVO,Consumo,ART0005682,Articolo,ART0002938,ODP19-01424,1.00,34.50
55635,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0002938,ODP19-01424,1.00,0.00
55636,CONSUNTIVO,Consumo,ART0005383,Articolo,ART0002949,ODP19-01424,29.00,19.13
55641,CONSUNTIVO,Consumo,ART0005213,Articolo,ART0001095,ODP18-08611,60.00,7.79
55642,CONSUNTIVO,Consumo,ART0006129,Articolo,ART0001095,ODP18-08611,312.00,0.00
55647,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01877,8.00,0.00
55648,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01877,4.00,0.00
55649,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01877,1.00,0.00
55650,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01946,2.00,0.00
55652,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01855,1.00,0.00
55983,CONSUNTIVO,Consumo,ART0005640,Articolo,ART0004373,ODP19-01676,108.00,1814.40
55984,CONSUNTIVO,Consumo,ART0005641,Articolo,ART0004374,ODP19-01676,108.00,1090.80
55986,CONSUNTIVO,Consumo,ART0005642,Articolo,ART0004397,ODP19-01676,110.00,2691.70
56005,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0004202,ODP19-00826,1.00,0.00
56006,CONSUNTIVO,Consumo,ART0005359,Articolo,ART0004202,ODP19-00826,13.00,5.79
56007,CONSUNTIVO,Consumo,ART0005350,Articolo,ART0004202,ODP19-00826,1.00,13.81
56017,CONSUNTIVO,Consumo,ART0001895,Articolo,ART0000782,ODP19-01669,1.00,114.69
56018,CONSUNTIVO,Consumo,ART0001783,Articolo,ART0000782,ODP19-01669,1.00,69.00
56019,CONSUNTIVO,Consumo,ART0001391,Articolo,ART0000782,ODP19-01669,1.00,2.00
56020,CONSUNTIVO,Consumo,ART0001387,Articolo,ART0000782,ODP19-01669,1.00,2.50
56021,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000782,ODP19-01669,2.00,5.75
56022,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000782,ODP19-01669,1.00,0.32
56023,CONSUNTIVO,Consumo,ART0002490,Articolo,ART0000782,ODP19-01669,1.00,27.47
56024,CONSUNTIVO,Consumo,ART0005300,Articolo,ART0000782,ODP19-01669,4.00,0.11
56032,CONSUNTIVO,Consumo,ART0005161,Articolo,ART0001898,ODP19-01669,920.00,139.23
56033,CONSUNTIVO,Consumo,ART0001085,Articolo,ART0001786,ODP19-01669,672.00,98.98
56115,CONSUNTIVO,Consumo,ART0001868,Articolo,ART0000748,ODP19-01590,20.00,471.01
56116,CONSUNTIVO,Consumo,ART0001756,Articolo,ART0000748,ODP19-01590,20.00,377.29
56117,CONSUNTIVO,Consumo,ART0005432,Articolo,ART0000748,ODP19-01590,20.00,77.00
56118,CONSUNTIVO,Consumo,ART0005433,Articolo,ART0000748,ODP19-01590,20.00,22.00
56119,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000748,ODP19-01590,40.00,68.00
56120,CONSUNTIVO,Consumo,ART0005243,Articolo,ART0000748,ODP19-01590,20.00,2.24
56121,CONSUNTIVO,Consumo,ART0005677,Articolo,ART0000748,ODP19-01590,20.00,5.04
56139,CONSUNTIVO,Consumo,ART0005635,Articolo,ART0002598,ODP19-01724,130.00,18.86
56142,CONSUNTIVO,Consumo,ART0002544,Articolo,ART0005136,ODP19-01983,1.00,311.50
56225,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01968,3.00,0.00
56226,CONSUNTIVO,Consumo,ART0006171,Articolo,ART0005136,ODP19-01968,330.00,4.19
56227,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01968,3.00,0.00
56228,CONSUNTIVO,Consumo,ART0001882,Articolo,ART0000849,ODP19-01110,9.00,1055.38
56229,CONSUNTIVO,Consumo,ART0001777,Articolo,ART0000849,ODP19-01110,9.00,527.70
56230,CONSUNTIVO,Consumo,ART0001398,Articolo,ART0000849,ODP19-01110,9.00,29.00
56231,CONSUNTIVO,Consumo,ART0001399,Articolo,ART0000849,ODP19-01110,9.00,36.60
56232,CONSUNTIVO,Consumo,ART0005843,Articolo,ART0000849,ODP19-01110,18.00,17.50
56233,CONSUNTIVO,Consumo,ART0005226,Articolo,ART0000849,ODP19-01110,9.00,1.76
56234,CONSUNTIVO,Consumo,ART0002503,Articolo,ART0000849,ODP19-01110,9.00,112.50
56235,CONSUNTIVO,Consumo,ART0005824,Articolo,ART0001882,ODP19-01110,1224.00,165.17
56236,CONSUNTIVO,Consumo,ART0001084,Articolo,ART0001777,ODP19-01110,960.00,119.48
56241,CONSUNTIVO,Consumo,ART0005160,Articolo,ART0002141,ODP19-01119,128.00,29.82
56242,CONSUNTIVO,Consumo,ART0005160,Articolo,ART0002142,ODP19-01119,128.00,29.82
56249,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01953,1.00,0.00
56250,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-01954,1.00,0.00
56382,CONSUNTIVO,Consumo,ART0006630,Articolo,ART0003167,ODP19-01736,9.00,5.40
56383,CONSUNTIVO,Consumo,ART0005614,Articolo,ART0003167,ODP19-01736,216.00,1.15
56384,CONSUNTIVO,Consumo,ART0005636,Articolo,ART0003167,ODP19-01736,513.00,0.13
56385,CONSUNTIVO,Consumo,ART0005879,Articolo,ART0003169,ODP19-01736,6.00,28.50
56386,CONSUNTIVO,Consumo,ART0005739,Articolo,ART0003169,ODP19-01736,810.00,5.89
56387,CONSUNTIVO,Consumo,ART0005880,Articolo,ART0004924,ODP19-01736,5418.00,138.41
56388,CONSUNTIVO,Consumo,ART0005857,Articolo,ART0004924,ODP19-01736,2538.00,26.99
56389,CONSUNTIVO,Consumo,ART0001080,Articolo,ART0004898,ODP19-01736,1350.00,2.97
56390,CONSUNTIVO,Consumo,ART0006536,Articolo,ART0004901,ODP19-01736,1021.00,4.29
56391,CONSUNTIVO,Consumo,ART0006583,Articolo,ART0004902,ODP19-01736,2250.00,80.13
56392,CONSUNTIVO,Consumo,ART0001082,Articolo,ART0004904,ODP19-01736,846.00,19.33
56393,CONSUNTIVO,Consumo,ART0005880,Articolo,ART0004919,ODP19-01736,2709.00,69.21
56394,CONSUNTIVO,Consumo,ART0005857,Articolo,ART0004919,ODP19-01736,1269.00,13.49
56419,CONSUNTIVO,Consumo,ART0006637,Articolo,ART0001099,ODP19-01740,1827.00,345.51
56420,CONSUNTIVO,Consumo,ART0006359,Articolo,ART0001102,ODP19-01740,553.00,28.30
56422,CONSUNTIVO,Consumo,ART0006359,Articolo,ART0001104,ODP19-01740,595.00,30.45
56426,CONSUNTIVO,Consumo,ART0005491,Articolo,ART0000320,ODP19-01745,69.00,29.89
56492,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP19-02198,4.00,0.00
56528,CONSUNTIVO,Consumo,ART0005954,Articolo,ART0000308,ODP19-01044,25.00,75.00
56529,CONSUNTIVO,Consumo,ART0006648,Articolo,ART0000323,ODP19-01044,6.00,300.00
56531,CONSUNTIVO,Consumo,ART0005869,Articolo,ART0000157,ODP19-01044,1.00,45.00
56583,CONSUNTIVO,Consumo,ART0005311,Articolo,ART0002385,ODP19-01806,2250.00,244.68
56672,CONSUNTIVO,Consumo,ART0005570,Articolo,ART0002102,ODP19-00369,561.00,10.40
56755,CONSUNTIVO,Consumo,ART0001772,Articolo,ART0000758,ODP19-01861,3.00,177.69
56756,CONSUNTIVO,Consumo,ART0001884,Articolo,ART0000758,ODP19-01861,3.00,408.44
56757,CONSUNTIVO,Consumo,ART0001982,Articolo,ART0000758,ODP19-01861,3.00,17.14
56758,CONSUNTIVO,Consumo,ART0005149,Articolo,ART0000758,ODP19-01861,3.00,0.00
56759,CONSUNTIVO,Consumo,ART0005140,Articolo,ART0000758,ODP19-01861,9.00,15.52
56760,CONSUNTIVO,Consumo,ART0005225,Articolo,ART0000758,ODP19-01861,3.00,0.00
56761,CONSUNTIVO,Consumo,ART0005226,Articolo,ART0000758,ODP19-01861,3.00,0.59
56762,CONSUNTIVO,Consumo,ART0001776,Articolo,ART0000779,ODP19-01861,2.00,112.24
56763,CONSUNTIVO,Consumo,ART0001889,Articolo,ART0000779,ODP19-01861,2.00,234.82
56764,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000779,ODP19-01861,4.00,11.50
56765,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000779,ODP19-01861,2.00,0.64
56766,CONSUNTIVO,Consumo,ART0005137,Articolo,ART0000779,ODP19-01861,2.00,0.00
56767,CONSUNTIVO,Consumo,ART0005138,Articolo,ART0000779,ODP19-01861,2.00,0.00
56768,CONSUNTIVO,Consumo,ART0001921,Articolo,ART0000752,ODP19-01861,1.00,81.92
56769,CONSUNTIVO,Consumo,ART0001811,Articolo,ART0000752,ODP19-01861,1.00,121.01
56770,CONSUNTIVO,Consumo,ART0001409,Articolo,ART0000752,ODP19-01861,1.00,2.74
56771,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000752,ODP19-01861,2.00,3.40
56772,CONSUNTIVO,Consumo,ART0005283,Articolo,ART0000752,ODP19-01861,1.00,0.09
56773,CONSUNTIVO,Consumo,ART0005284,Articolo,ART0000752,ODP19-01861,1.00,0.00
56774,CONSUNTIVO,Consumo,ART0005150,Articolo,ART0000752,ODP19-01861,1.00,0.00
56775,CONSUNTIVO,Consumo,ART0005142,Articolo,ART0001884,ODP19-01861,708.00,44.88
56776,CONSUNTIVO,Consumo,ART0005560,Articolo,ART0001811,ODP19-01861,1050.00,175.43
56777,CONSUNTIVO,Consumo,ART0001075,Articolo,ART0001811,ODP19-01861,180.00,37.66
56779,CONSUNTIVO,Consumo,ART0001866,Articolo,ART0000795,ODP19-01757,8.00,973.20
56780,CONSUNTIVO,Consumo,ART0001759,Articolo,ART0000795,ODP19-01757,8.00,351.87
56781,CONSUNTIVO,Consumo,ART0005137,Articolo,ART0000795,ODP19-01757,8.00,0.00
56782,CONSUNTIVO,Consumo,ART0005152,Articolo,ART0000795,ODP19-01757,8.00,0.00
56783,CONSUNTIVO,Consumo,ART0003832,Articolo,ART0000795,ODP19-01757,16.00,44.80
56784,CONSUNTIVO,Consumo,ART0005153,Articolo,ART0000795,ODP19-01757,8.00,2.91
56788,CONSUNTIVO,Consumo,ART0005479,Articolo,ART0001866,ODP19-01757,16.00,72.00
56789,CONSUNTIVO,Consumo,ART0006273,Articolo,ART0001866,ODP19-01757,16.00,13.50
56790,CONSUNTIVO,Consumo,ART0006359,Articolo,ART0001866,ODP19-01757,2736.00,136.90
56791,CONSUNTIVO,Consumo,ART0005227,Articolo,ART0001759,ODP19-01757,1216.00,217.97
56792,CONSUNTIVO,Consumo,ART0005454,Articolo,ART0001759,ODP19-01757,16.00,5.76
56911,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-06023,1.00,0.00
56912,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-06023,1.00,0.00
56913,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-06023,5.00,0.00
56914,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-06023,4.00,0.00
56915,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-06023,1.00,0.00
56916,CONSUNTIVO,Consumo,ART0001772,Articolo,ART0005136,ODP18-06023,2.00,118.46
56917,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-06023,1.00,0.00
56922,CONSUNTIVO,Consumo,ART0001081,Articolo,ART0005136,ODP19-02410,540.00,3.23
56949,CONSUNTIVO,Consumo,ART0001891,Articolo,ART0000850,ODP19-01741,5.00,626.32
56950,CONSUNTIVO,Consumo,ART0001779,Articolo,ART0000850,ODP19-01741,5.00,143.52
56951,CONSUNTIVO,Consumo,ART0005222,Articolo,ART0000850,ODP19-01741,10.00,23.00
56952,CONSUNTIVO,Consumo,ART0001404,Articolo,ART0000850,ODP19-01741,10.00,16.67
56953,CONSUNTIVO,Consumo,ART0005223,Articolo,ART0000850,ODP19-01741,5.00,0.56
56954,CONSUNTIVO,Consumo,ART0005510,Articolo,ART0001180,ODP19-01741,1170.00,15.11
56956,CONSUNTIVO,Consumo,ART0005429,Articolo,ART0002360,ODP19-01741,2.00,42.00
56957,CONSUNTIVO,Consumo,ART0005635,Articolo,ART0002360,ODP19-01741,138.00,20.02
56958,CONSUNTIVO,Consumo,ART0005188,Articolo,ART0001891,ODP19-01741,820.00,12.64
56959,CONSUNTIVO,Consumo,ART0005224,Articolo,ART0001779,ODP19-01741,510.00,28.02
57037,CONSUNTIVO,Consumo,ART0001807,Articolo,ART0000853,ODP19-02543,4.00,257.89
